date,country,hs_code,commodity,critical,import_value_usd_m,export_value_usd_m,year,month,import_volume_teu,export_volume_teu
2026-03-01,PANAMA,8542,Electronic Integrated Circuits,True,0.0,0.026964,2026,3,0.0,0.0
2026-03-01,PARAGUAY,8542,Electronic Integrated Circuits,True,0.0,0.877568,2026,3,0.0,1.0
2026-03-01,PERU,8542,Electronic Integrated Circuits,True,0.0,3.375252,2026,3,0.0,3.7
2026-03-01,PHILIPPINES,8542,Electronic Integrated Circuits,True,74.058718,120.468499,2026,3,81.5,132.5
2026-03-01,POLAND,8542,Electronic Integrated Circuits,True,2.812457,58.509784,2026,3,3.1,64.4
2026-03-01,PORTUGAL,8542,Electronic Integrated Circuits,True,0.031985,2.373371,2026,3,0.0,2.6
2026-03-01,QATAR,8542,Electronic Integrated Circuits,True,0.0,0.052738,2026,3,0.0,0.1
2026-03-01,ROMANIA,8542,Electronic Integrated Circuits,True,0.11932,2.395903,2026,3,0.1,2.6
2026-03-01,RWANDA,8542,Electronic Integrated Circuits,True,0.0,0.0,2026,3,0.0,0.0
2026-03-01,SAN MARINO,8542,Electronic Integrated Circuits,True,0.0,0.0,2026,3,0.0,0.0
2026-03-01,SAUDI ARABIA,8542,Electronic Integrated Circuits,True,0.0,0.593332,2026,3,0.0,0.7
2026-03-01,SENEGAL,8542,Electronic Integrated Circuits,True,0.002655,0.0,2026,3,0.0,0.0
2026-03-01,SERBIA,8542,Electronic Integrated Circuits,True,0.010011,0.388365,2026,3,0.0,0.4
2026-03-01,SIERRA LEONE,8542,Electronic Integrated Circuits,True,0.0,0.0,2026,3,0.0,0.0
2026-03-01,SINGAPORE,8542,Electronic Integrated Circuits,True,55.693905,123.719922,2026,3,61.3,136.1
2026-03-01,SINT MAARTEN,8542,Electronic Integrated Circuits,True,0.0,0.002695,2026,3,0.0,0.0
2026-03-01,SLOVAKIA,8542,Electronic Integrated Circuits,True,0.07128,0.862817,2026,3,0.1,0.9
2026-03-01,SLOVENIA,8542,Electronic Integrated Circuits,True,0.021493,0.29242,2026,3,0.0,0.3
2026-03-01,SOUTH AFRICA,8542,Electronic Integrated Circuits,True,0.04298,5.586868,2026,3,0.0,6.1
2026-03-01,SOUTH AMERICA,8542,Electronic Integrated Circuits,True,3.285243,119.170085,2026,3,3.6,131.1
2026-03-01,SPAIN,8542,Electronic Integrated Circuits,True,0.608691,11.530617,2026,3,0.7,12.7
2026-03-01,SRI LANKA,8542,Electronic Integrated Circuits,True,0.429018,0.163566,2026,3,0.5,0.2
2026-03-01,ST KITTS AND NEVIS,8542,Electronic Integrated Circuits,True,0.0,0.052788,2026,3,0.0,0.1
2026-03-01,ST LUCIA,8542,Electronic Integrated Circuits,True,0.0,0.005572,2026,3,0.0,0.0
2026-03-01,SURINAME,8542,Electronic Integrated Circuits,True,0.0,0.00448,2026,3,0.0,0.0
2026-03-01,SWEDEN,8542,Electronic Integrated Circuits,True,0.731212,8.143799,2026,3,0.8,9.0
2026-03-01,SWITZERLAND,8542,Electronic Integrated Circuits,True,2.615567,3.967501,2026,3,2.9,4.4
2026-03-01,South Korea,8542,Electronic Integrated Circuits,True,291.564249,195.627989,2026,3,320.7,215.2
2026-03-01,TAIWAN,8542,Electronic Integrated Circuits,True,1833.415454,349.397142,2026,3,2016.8,384.3
2026-03-01,TANZANIA,8542,Electronic Integrated Circuits,True,0.0,0.005781,2026,3,0.0,0.0
2026-03-01,THAILAND,8542,Electronic Integrated Circuits,True,83.997686,99.46916,2026,3,92.4,109.4
2026-03-01,TOTAL FOR ALL COUNTRIES,8542,Electronic Integrated Circuits,True,4684.700629,4988.863905,2026,3,5153.2,5487.8
2026-03-01,TRINIDAD AND TOBAGO,8542,Electronic Integrated Circuits,True,0.0,0.019217,2026,3,0.0,0.0
2026-03-01,TUNISIA,8542,Electronic Integrated Circuits,True,0.0,0.107571,2026,3,0.0,0.1
2026-03-01,TURKEY,8542,Electronic Integrated Circuits,True,0.450614,7.646005,2026,3,0.5,8.4
2026-03-01,TURKS AND CAICOS ISLANDS,8542,Electronic Integrated Circuits,True,0.0,0.0,2026,3,0.0,0.0
2026-03-01,TWENTY LATIN AMERICAN REPUBLICS,8542,Electronic Integrated Circuits,True,83.789525,1321.172314,2026,3,92.2,1453.3
2026-03-01,UKRAINE,8542,Electronic Integrated Circuits,True,0.003973,1.83918,2026,3,0.0,2.0
2026-03-01,UNITED ARAB EMIRATES,8542,Electronic Integrated Circuits,True,0.0,0.99971,2026,3,0.0,1.1
2026-03-01,UNITED KINGDOM,8542,Electronic Integrated Circuits,True,8.430679,60.437397,2026,3,9.3,66.5
2026-03-01,URUGUAY,8542,Electronic Integrated Circuits,True,0.0,0.558814,2026,3,0.0,0.6
2026-03-01,USMCA (NAFTA),8542,Electronic Integrated Circuits,True,21.058585,1247.212872,2026,3,23.2,1371.9
2026-03-01,UZBEKISTAN,8542,Electronic Integrated Circuits,True,0.0,0.05004,2026,3,0.0,0.1
2026-03-01,VENEZUELA,8542,Electronic Integrated Circuits,True,0.760602,0.012534,2026,3,0.8,0.0
2026-03-01,VIETNAM,8542,Electronic Integrated Circuits,True,229.301994,161.390287,2026,3,252.2,177.5
2026-03-01,AFGHANISTAN,8703,Motor Cars & Vehicles,False,0.0,0.003,2026,3,0.0,0.0
2026-03-01,AFRICA,8703,Motor Cars & Vehicles,False,55.218293,237.962088,2026,3,60.7,261.8
2026-03-01,ALBANIA,8703,Motor Cars & Vehicles,False,0.0,8.21948,2026,3,0.0,9.0
2026-03-01,ALGERIA,8703,Motor Cars & Vehicles,False,0.0,1.366715,2026,3,0.0,1.5
2026-03-01,ANGOLA,8703,Motor Cars & Vehicles,False,0.0,0.1695,2026,3,0.0,0.2
2026-03-01,ANGUILLA,8703,Motor Cars & Vehicles,False,0.0,0.014,2026,3,0.0,0.0
2026-03-01,ANTIGUA AND BARBUDA,8703,Motor Cars & Vehicles,False,0.0,0.275936,2026,3,0.0,0.3
2026-03-01,APEC,8703,Motor Cars & Vehicles,False,12183.294937,2307.001722,2026,3,13401.6,2537.7
2026-03-01,ARGENTINA,8703,Motor Cars & Vehicles,False,0.0,5.025638,2026,3,0.0,5.5
2026-03-01,ARMENIA,8703,Motor Cars & Vehicles,False,0.0111,6.860122,2026,3,0.0,7.5
2026-03-01,ARUBA,8703,Motor Cars & Vehicles,False,0.0,1.349423,2026,3,0.0,1.5
2026-03-01,ASEAN,8703,Motor Cars & Vehicles,False,30.590563,25.484072,2026,3,33.6,28.0
2026-03-01,ASIA,8703,Motor Cars & Vehicles,False,6143.4862,955.270542,2026,3,6757.8,1050.8
2026-03-01,AUSTRALIA,8703,Motor Cars & Vehicles,False,0.0,49.419045,2026,3,0.0,54.4
2026-03-01,AUSTRALIA AND OCEANIA,8703,Motor Cars & Vehicles,False,0.0,64.264372,2026,3,0.0,70.7
2026-03-01,AUSTRIA,8703,Motor Cars & Vehicles,False,218.385716,26.60019,2026,3,240.2,29.3
2026-03-01,AZERBAIJAN,8703,Motor Cars & Vehicles,False,0.0,0.466208,2026,3,0.0,0.5
2026-03-01,BAHAMAS,8703,Motor Cars & Vehicles,False,0.0,9.475274,2026,3,0.0,10.4
2026-03-01,BAHRAIN,8703,Motor Cars & Vehicles,False,0.0,1.706818,2026,3,0.0,1.9
2026-03-01,BANGLADESH,8703,Motor Cars & Vehicles,False,0.0,0.10181,2026,3,0.0,0.1
2026-03-01,BARBADOS,8703,Motor Cars & Vehicles,False,0.0,0.117375,2026,3,0.0,0.1
2026-03-01,BELGIUM,8703,Motor Cars & Vehicles,False,106.730145,174.613842,2026,3,117.4,192.1
2026-03-01,BELIZE,8703,Motor Cars & Vehicles,False,0.0,3.851801,2026,3,0.0,4.2
2026-03-01,BENIN,8703,Motor Cars & Vehicles,False,0.0,24.444749,2026,3,0.0,26.9
2026-03-01,BERMUDA,8703,Motor Cars & Vehicles,False,0.0,0.028135,2026,3,0.0,0.0
2026-03-01,BOLIVIA,8703,Motor Cars & Vehicles,False,0.0,3.001866,2026,3,0.0,3.3
2026-03-01,BOSNIA AND HERZEGOVINA,8703,Motor Cars & Vehicles,False,0.0,0.498773,2026,3,0.0,0.5
2026-03-01,BOTSWANA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,BRAZIL,8703,Motor Cars & Vehicles,False,0.178277,50.514177,2026,3,0.2,55.6
2026-03-01,BRITISH VIRGIN ISLANDS,8703,Motor Cars & Vehicles,False,0.0,1.311108,2026,3,0.0,1.4
2026-03-01,BRUNEI,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,BULGARIA,8703,Motor Cars & Vehicles,False,0.0,2.324438,2026,3,0.0,2.6
2026-03-01,BURKINA FASO,8703,Motor Cars & Vehicles,False,0.0,1.290004,2026,3,0.0,1.4
2026-03-01,CABO VERDE,8703,Motor Cars & Vehicles,False,0.0,0.06843,2026,3,0.0,0.1
2026-03-01,CACM,8703,Motor Cars & Vehicles,False,0.0,92.092104,2026,3,0.0,101.3
2026-03-01,CAFTA-DR,8703,Motor Cars & Vehicles,False,0.0,167.755697,2026,3,0.0,184.5
2026-03-01,CAMBODIA,8703,Motor Cars & Vehicles,False,0.0,15.961038,2026,3,0.0,17.6
2026-03-01,CAMEROON,8703,Motor Cars & Vehicles,False,0.0,1.441603,2026,3,0.0,1.6
2026-03-01,CANADA,8703,Motor Cars & Vehicles,False,2204.064018,1260.505203,2026,3,2424.5,1386.6
2026-03-01,CAYMAN ISLANDS,8703,Motor Cars & Vehicles,False,0.0,1.945884,2026,3,0.0,2.1
2026-03-01,CENTRAL AMERICA,8703,Motor Cars & Vehicles,False,0.0,211.047783,2026,3,0.0,232.2
2026-03-01,CHILE,8703,Motor Cars & Vehicles,False,0.0,34.232829,2026,3,0.0,37.7
2026-03-01,CHINA,8703,Motor Cars & Vehicles,False,185.550573,202.388174,2026,3,204.1,222.6
2026-03-01,COLOMBIA,8703,Motor Cars & Vehicles,False,0.0423,32.897017,2026,3,0.0,36.2
2026-03-01,COMOROS,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,CONGO,8703,Motor Cars & Vehicles,False,0.0,0.241278,2026,3,0.0,0.3
2026-03-01,COSTA RICA,8703,Motor Cars & Vehicles,False,0.0,18.79274,2026,3,0.0,20.7
2026-03-01,COTE D'IVOIRE,8703,Motor Cars & Vehicles,False,0.0,2.70596,2026,3,0.0,3.0
2026-03-01,CROATIA,8703,Motor Cars & Vehicles,False,0.0,2.589087,2026,3,0.0,2.8
2026-03-01,CUBA,8703,Motor Cars & Vehicles,False,0.0,10.429273,2026,3,0.0,11.5
2026-03-01,CURACAO,8703,Motor Cars & Vehicles,False,0.0,2.212153,2026,3,0.0,2.4
2026-03-01,CYPRUS,8703,Motor Cars & Vehicles,False,0.0,1.268201,2026,3,0.0,1.4
2026-03-01,CZECH REPUBLIC,8703,Motor Cars & Vehicles,False,0.047,1.700519,2026,3,0.1,1.9
2026-03-01,DEMOCRATIC REPUBLIC OF THE CONGO,8703,Motor Cars & Vehicles,False,0.0,0.254726,2026,3,0.0,0.3
2026-03-01,DENMARK,8703,Motor Cars & Vehicles,False,0.0,2.612748,2026,3,0.0,2.9
2026-03-01,DJIBOUTI,8703,Motor Cars & Vehicles,False,0.0,0.167892,2026,3,0.0,0.2
2026-03-01,DOMINICA,8703,Motor Cars & Vehicles,False,0.0,0.104685,2026,3,0.0,0.1
2026-03-01,DOMINICAN REPUBLIC,8703,Motor Cars & Vehicles,False,0.0,75.663593,2026,3,0.0,83.2
2026-03-01,ECUADOR,8703,Motor Cars & Vehicles,False,0.0,6.23088,2026,3,0.0,6.9
2026-03-01,EGYPT,8703,Motor Cars & Vehicles,False,0.0,2.871197,2026,3,0.0,3.2
2026-03-01,EL SALVADOR,8703,Motor Cars & Vehicles,False,0.0,20.457421,2026,3,0.0,22.5
2026-03-01,EQUATORIAL GUINEA,8703,Motor Cars & Vehicles,False,0.0,0.05843,2026,3,0.0,0.1
2026-03-01,ESTONIA,8703,Motor Cars & Vehicles,False,0.0,0.504218,2026,3,0.0,0.6
2026-03-01,ETHIOPIA,8703,Motor Cars & Vehicles,False,0.0,0.066539,2026,3,0.0,0.1
2026-03-01,EURO AREA,8703,Motor Cars & Vehicles,False,2837.866522,1164.962265,2026,3,3121.7,1281.5
2026-03-01,EUROPE,8703,Motor Cars & Vehicles,False,4248.276517,1525.751147,2026,3,4673.1,1678.3
2026-03-01,EUROPEAN UNION,8703,Motor Cars & Vehicles,False,3426.240377,1198.167412,2026,3,3768.9,1318.0
2026-03-01,FINLAND,8703,Motor Cars & Vehicles,False,0.28561,0.504359,2026,3,0.3,0.6
2026-03-01,FRANCE,8703,Motor Cars & Vehicles,False,41.086026,4.756377,2026,3,45.2,5.2
2026-03-01,FRENCH GUIANA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,FRENCH POLYNESIA,8703,Motor Cars & Vehicles,False,0.0,0.08255,2026,3,0.0,0.1
2026-03-01,GABON,8703,Motor Cars & Vehicles,False,0.0,0.205343,2026,3,0.0,0.2
2026-03-01,GAMBIA,8703,Motor Cars & Vehicles,False,0.0,1.107384,2026,3,0.0,1.2
2026-03-01,GEORGIA,8703,Motor Cars & Vehicles,False,0.0,183.211242,2026,3,0.0,201.5
2026-03-01,GERMANY,8703,Motor Cars & Vehicles,False,1911.466388,713.448069,2026,3,2102.6,784.8
2026-03-01,GHANA,8703,Motor Cars & Vehicles,False,0.0,40.18023,2026,3,0.0,44.2
2026-03-01,GREECE,8703,Motor Cars & Vehicles,False,0.0,1.549826,2026,3,0.0,1.7
2026-03-01,GREENLAND,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,GRENADA,8703,Motor Cars & Vehicles,False,0.0,0.096935,2026,3,0.0,0.1
2026-03-01,GUADELOUPE,8703,Motor Cars & Vehicles,False,0.0,0.03075,2026,3,0.0,0.0
2026-03-01,GUATEMALA,8703,Motor Cars & Vehicles,False,0.0,27.706823,2026,3,0.0,30.5
2026-03-01,GUINEA,8703,Motor Cars & Vehicles,False,0.0,2.423589,2026,3,0.0,2.7
2026-03-01,GUYANA,8703,Motor Cars & Vehicles,False,0.0,1.734685,2026,3,0.0,1.9
2026-03-01,HAITI,8703,Motor Cars & Vehicles,False,0.0,2.322634,2026,3,0.0,2.6
2026-03-01,HONDURAS,8703,Motor Cars & Vehicles,False,0.0,24.62643,2026,3,0.0,27.1
2026-03-01,HONG KONG,8703,Motor Cars & Vehicles,False,0.0,2.935789,2026,3,0.0,3.2
2026-03-01,HUNGARY,8703,Motor Cars & Vehicles,False,41.02948,0.460189,2026,3,45.1,0.5
2026-03-01,ICELAND,8703,Motor Cars & Vehicles,False,0.0,1.701329,2026,3,0.0,1.9
2026-03-01,INDIA,8703,Motor Cars & Vehicles,False,0.682301,0.1175,2026,3,0.8,0.1
2026-03-01,INDONESIA,8703,Motor Cars & Vehicles,False,0.0,0.610721,2026,3,0.0,0.7
2026-03-01,IRAQ,8703,Motor Cars & Vehicles,False,0.0,3.555875,2026,3,0.0,3.9
2026-03-01,IRELAND,8703,Motor Cars & Vehicles,False,0.070657,1.420063,2026,3,0.1,1.6
2026-03-01,ISRAEL,8703,Motor Cars & Vehicles,False,0.0,56.892423,2026,3,0.0,62.6
2026-03-01,ITALY,8703,Motor Cars & Vehicles,False,186.029501,6.959426,2026,3,204.6,7.7
2026-03-01,JAMAICA,8703,Motor Cars & Vehicles,False,0.0,1.291635,2026,3,0.0,1.4
2026-03-01,JAPAN,8703,Motor Cars & Vehicles,False,3362.298445,85.096563,2026,3,3698.5,93.6
2026-03-01,JORDAN,8703,Motor Cars & Vehicles,False,0.0,41.758201,2026,3,0.0,45.9
2026-03-01,KAZAKHSTAN,8703,Motor Cars & Vehicles,False,0.0,5.631078,2026,3,0.0,6.2
2026-03-01,KENYA,8703,Motor Cars & Vehicles,False,0.0,0.081,2026,3,0.0,0.1
2026-03-01,KUWAIT,8703,Motor Cars & Vehicles,False,0.0,11.490567,2026,3,0.0,12.6
2026-03-01,KYRGYZSTAN,8703,Motor Cars & Vehicles,False,0.0,4.628734,2026,3,0.0,5.1
2026-03-01,LAFTA,8703,Motor Cars & Vehicles,False,3836.75882,566.873876,2026,3,4220.4,623.6
2026-03-01,LAOS,8703,Motor Cars & Vehicles,False,0.0,0.084902,2026,3,0.0,0.1
2026-03-01,LATVIA,8703,Motor Cars & Vehicles,False,0.018353,0.312445,2026,3,0.0,0.3
2026-03-01,LEBANON,8703,Motor Cars & Vehicles,False,0.0,25.56902,2026,3,0.0,28.1
2026-03-01,LIBERIA,8703,Motor Cars & Vehicles,False,0.0,1.638734,2026,3,0.0,1.8
2026-03-01,LIBYA,8703,Motor Cars & Vehicles,False,0.0,7.499903,2026,3,0.0,8.2
2026-03-01,LITHUANIA,8703,Motor Cars & Vehicles,False,0.0,104.889091,2026,3,0.0,115.4
2026-03-01,LUXEMBOURG,8703,Motor Cars & Vehicles,False,0.0,0.0388,2026,3,0.0,0.0
2026-03-01,MADAGASCAR,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,MALAYSIA,8703,Motor Cars & Vehicles,False,0.197239,0.091616,2026,3,0.2,0.1
2026-03-01,MALI,8703,Motor Cars & Vehicles,False,0.0,0.363175,2026,3,0.0,0.4
2026-03-01,MALTA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,MARSHALL ISLANDS,8703,Motor Cars & Vehicles,False,0.0,0.019,2026,3,0.0,0.0
2026-03-01,MARTINIQUE,8703,Motor Cars & Vehicles,False,0.0,0.0059,2026,3,0.0,0.0
2026-03-01,MAURITANIA,8703,Motor Cars & Vehicles,False,0.0,2.271095,2026,3,0.0,2.5
2026-03-01,MAYOTTE,8703,Motor Cars & Vehicles,False,0.0,0.0063,2026,3,0.0,0.0
2026-03-01,MEXICO,8703,Motor Cars & Vehicles,False,3836.538243,396.955738,2026,3,4220.2,436.7
2026-03-01,MOLDOVA,8703,Motor Cars & Vehicles,False,0.0,1.59464,2026,3,0.0,1.8
2026-03-01,MONGOLIA,8703,Motor Cars & Vehicles,False,0.0,3.972661,2026,3,0.0,4.4
2026-03-01,MONTENEGRO,8703,Motor Cars & Vehicles,False,0.0,0.1777,2026,3,0.0,0.2
2026-03-01,MONTSERRAT,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,MOROCCO,8703,Motor Cars & Vehicles,False,0.025845,2.890641,2026,3,0.0,3.2
2026-03-01,MOZAMBIQUE,8703,Motor Cars & Vehicles,False,0.0,0.069192,2026,3,0.0,0.1
2026-03-01,NAMIBIA,8703,Motor Cars & Vehicles,False,0.012,0.16,2026,3,0.0,0.2
2026-03-01,NATO,8703,Motor Cars & Vehicles,False,6233.851771,2525.019698,2026,3,6857.2,2777.5
2026-03-01,NETHERLANDS,8703,Motor Cars & Vehicles,False,0.056679,119.344677,2026,3,0.1,131.3
2026-03-01,NEW CALEDONIA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,NEW ZEALAND,8703,Motor Cars & Vehicles,False,0.0,14.723777,2026,3,0.0,16.2
2026-03-01,NICARAGUA,8703,Motor Cars & Vehicles,False,0.0,0.50869,2026,3,0.0,0.6
2026-03-01,NIGER,8703,Motor Cars & Vehicles,False,0.0,0.623433,2026,3,0.0,0.7
2026-03-01,NIGERIA,8703,Motor Cars & Vehicles,False,0.0,119.465746,2026,3,0.0,131.4
2026-03-01,NORTH AMERICA,8703,Motor Cars & Vehicles,False,6040.602261,1657.460941,2026,3,6644.7,1823.2
2026-03-01,NORWAY,8703,Motor Cars & Vehicles,False,0.0,4.014062,2026,3,0.0,4.4
2026-03-01,OECD,8703,Motor Cars & Vehicles,False,16204.907776,3397.223532,2026,3,17825.4,3736.9
2026-03-01,OMAN,8703,Motor Cars & Vehicles,False,0.013,33.535257,2026,3,0.0,36.9
2026-03-01,PACIFIC RIM COUNTRIES,8703,Motor Cars & Vehicles,False,6116.743752,593.949105,2026,3,6728.4,653.3
2026-03-01,PAKISTAN,8703,Motor Cars & Vehicles,False,0.0,0.062,2026,3,0.0,0.1
2026-03-01,PANAMA,8703,Motor Cars & Vehicles,False,0.0,5.977916,2026,3,0.0,6.6
2026-03-01,PARAGUAY,8703,Motor Cars & Vehicles,False,0.0,2.613682,2026,3,0.0,2.9
2026-03-01,PERU,8703,Motor Cars & Vehicles,False,0.0,16.975329,2026,3,0.0,18.7
2026-03-01,PHILIPPINES,8703,Motor Cars & Vehicles,False,0.0,1.900155,2026,3,0.0,2.1
2026-03-01,POLAND,8703,Motor Cars & Vehicles,False,0.114189,14.68712,2026,3,0.1,16.2
2026-03-01,PORTUGAL,8703,Motor Cars & Vehicles,False,0.0,0.467152,2026,3,0.0,0.5
2026-03-01,QATAR,8703,Motor Cars & Vehicles,False,0.0,2.564631,2026,3,0.0,2.8
2026-03-01,REUNION,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,ROMANIA,8703,Motor Cars & Vehicles,False,0.0,6.127351,2026,3,0.0,6.7
2026-03-01,RUSSIA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,RWANDA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,SAMOA,8703,Motor Cars & Vehicles,False,0.0,0.02,2026,3,0.0,0.0
2026-03-01,SAUDI ARABIA,8703,Motor Cars & Vehicles,False,0.078723,109.231294,2026,3,0.1,120.2
2026-03-01,SENEGAL,8703,Motor Cars & Vehicles,False,0.0,7.285247,2026,3,0.0,8.0
2026-03-01,SERBIA,8703,Motor Cars & Vehicles,False,0.021291,1.063486,2026,3,0.0,1.2
2026-03-01,SIERRA LEONE,8703,Motor Cars & Vehicles,False,0.0,2.996018,2026,3,0.0,3.3
2026-03-01,SINGAPORE,8703,Motor Cars & Vehicles,False,4.4444,2.452122,2026,3,4.9,2.7
2026-03-01,SINT MAARTEN,8703,Motor Cars & Vehicles,False,0.0,0.742646,2026,3,0.0,0.8
2026-03-01,SLOVAKIA,8703,Motor Cars & Vehicles,False,373.397378,0.732621,2026,3,410.7,0.8
2026-03-01,SLOVENIA,8703,Motor Cars & Vehicles,False,0.0,0.126842,2026,3,0.0,0.1
2026-03-01,SOUTH AFRICA,8703,Motor Cars & Vehicles,False,55.180448,6.158834,2026,3,60.7,6.8
2026-03-01,SOUTH AMERICA,8703,Motor Cars & Vehicles,False,0.220577,171.968303,2026,3,0.2,189.2
2026-03-01,SPAIN,8703,Motor Cars & Vehicles,False,0.340069,2.512541,2026,3,0.4,2.8
2026-03-01,SRI LANKA,8703,Motor Cars & Vehicles,False,0.0,0.384798,2026,3,0.0,0.4
2026-03-01,ST KITTS AND NEVIS,8703,Motor Cars & Vehicles,False,0.0,0.172029,2026,3,0.0,0.2
2026-03-01,ST LUCIA,8703,Motor Cars & Vehicles,False,0.0,0.136813,2026,3,0.0,0.2
2026-03-01,ST VINCENT AND THE GRENADINES,8703,Motor Cars & Vehicles,False,0.0,0.088621,2026,3,0.0,0.1
2026-03-01,SURINAME,8703,Motor Cars & Vehicles,False,0.0,0.31548,2026,3,0.0,0.3
2026-03-01,SWEDEN,8703,Motor Cars & Vehicles,False,547.183186,7.61722,2026,3,601.9,8.4
2026-03-01,SWITZERLAND,8703,Motor Cars & Vehicles,False,0.0,1.401669,2026,3,0.0,1.5
2026-03-01,South Korea,8703,Motor Cars & Vehicles,False,2553.720644,173.209836,2026,3,2809.1,190.5
2026-03-01,TAIWAN,8703,Motor Cars & Vehicles,False,10.532451,61.121307,2026,3,11.6,67.2
2026-03-01,TAJIKISTAN,8703,Motor Cars & Vehicles,False,0.0,0.084979,2026,3,0.0,0.1
2026-03-01,TANZANIA,8703,Motor Cars & Vehicles,False,0.0,0.0635,2026,3,0.0,0.1
2026-03-01,THAILAND,8703,Motor Cars & Vehicles,False,6.173215,0.669634,2026,3,6.8,0.7
2026-03-01,TIMOR-LESTE,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,TOGO,8703,Motor Cars & Vehicles,False,0.0,6.853367,2026,3,0.0,7.5
2026-03-01,TOTAL FOR ALL COUNTRIES,8703,Motor Cars & Vehicles,False,16487.803848,4823.725176,2026,3,18136.6,5306.1
2026-03-01,TRINIDAD AND TOBAGO,8703,Motor Cars & Vehicles,False,0.0,0.118773,2026,3,0.0,0.1
2026-03-01,TUNISIA,8703,Motor Cars & Vehicles,False,0.0,0.248971,2026,3,0.0,0.3
2026-03-01,TURKEY,8703,Motor Cars & Vehicles,False,0.37232,22.547157,2026,3,0.4,24.8
2026-03-01,TURKMENISTAN,8703,Motor Cars & Vehicles,False,0.0,0.067203,2026,3,0.0,0.1
2026-03-01,TURKS AND CAICOS ISLANDS,8703,Motor Cars & Vehicles,False,0.0,1.192387,2026,3,0.0,1.3
2026-03-01,TWENTY LATIN AMERICAN REPUBLICS,8703,Motor Cars & Vehicles,False,3836.75882,753.359396,2026,3,4220.4,828.7
2026-03-01,UGANDA,8703,Motor Cars & Vehicles,False,0.0,0.0125,2026,3,0.0,0.0
2026-03-01,UKRAINE,8703,Motor Cars & Vehicles,False,0.0,25.389305,2026,3,0.0,27.9
2026-03-01,UNITED ARAB EMIRATES,8703,Motor Cars & Vehicles,False,0.0195,113.820335,2026,3,0.0,125.2
2026-03-01,UNITED KINGDOM,8703,Motor Cars & Vehicles,False,821.631429,58.975809,2026,3,903.8,64.9
2026-03-01,URUGUAY,8703,Motor Cars & Vehicles,False,0.0,0.912135,2026,3,0.0,1.0
2026-03-01,USMCA (NAFTA),8703,Motor Cars & Vehicles,False,6040.602261,1657.460941,2026,3,6644.7,1823.2
2026-03-01,UZBEKISTAN,8703,Motor Cars & Vehicles,False,0.0,1.050759,2026,3,0.0,1.2
2026-03-01,VENEZUELA,8703,Motor Cars & Vehicles,False,0.0,17.514585,2026,3,0.0,19.3
2026-03-01,VIETNAM,8703,Motor Cars & Vehicles,False,19.775709,3.713884,2026,3,21.8,4.1
2026-03-01,WEST BANK ADMINISTERED BY ISRAEL,8703,Motor Cars & Vehicles,False,0.0,0.137,2026,3,0.0,0.2
2026-03-01,YEMEN,8703,Motor Cars & Vehicles,False,0.0,0.131611,2026,3,0.0,0.1
2026-03-01,ZAMBIA,8703,Motor Cars & Vehicles,False,0.0,0.0,2026,3,0.0,0.0
2026-03-01,ZIMBABWE,8703,Motor Cars & Vehicles,False,0.0,0.210863,2026,3,0.0,0.2
2026-03-01,AFRICA,8708,Motor Vehicle Parts,False,27.57134,100.125983,2026,3,30.3,110.1
2026-03-01,ALBANIA,8708,Motor Vehicle Parts,False,0.039134,0.784089,2026,3,0.0,0.9
2026-03-01,ALGERIA,8708,Motor Vehicle Parts,False,0.0,0.112725,2026,3,0.0,0.1
2026-03-01,ANGOLA,8708,Motor Vehicle Parts,False,0.0,0.139704,2026,3,0.0,0.2
2026-03-01,ANGUILLA,8708,Motor Vehicle Parts,False,0.0,0.010888,2026,3,0.0,0.0
2026-03-01,ANTIGUA AND BARBUDA,8708,Motor Vehicle Parts,False,0.0,0.065986,2026,3,0.0,0.1
2026-03-01,APEC,8708,Motor Vehicle Parts,False,6326.284847,3342.41596,2026,3,6958.9,3676.7
2026-03-01,ARGENTINA,8708,Motor Vehicle Parts,False,0.444698,11.06204,2026,3,0.5,12.2
2026-03-01,ARMENIA,8708,Motor Vehicle Parts,False,0.0,3.544061,2026,3,0.0,3.9
